4 CIM,,,,,,,,,6 CIM,,,,,,,,,4 CIM + 2 MINI,,,,,,,,,8 775PRO 80%,,,,,,,,,6 775PRO 80%,,,,,,,,,6 775PRO 100%,,,,,,,,,6 MINICIM,,,,,,,,,4 MINICIM,,,,,,,,,4 MINI + 2 CIM,,,,,,,,,2 MINI + 2 CIM,,,,,,,,,2 CIM,,,,,,,
MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULE,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES
798.745,1123,44,2.414531087,127.6,31.9,10.2,23.71759896,,709.135,816,43,2.229018713,166.8,27.8,9.2,29.60319696,,721.648,953,47,2.326617494,171,28.5,9.5,32.8165245,,899.696,1474,52,2.682901661,143.6,17.95,10.1,28.11087752,,775.131,980,44,2.192763879,137.2,22.86666667,9.8,26.97994096,,778.476,988,44,2.312503285,224,37.33333333,8.9,37.9322272,,773.641,959,47,2.374576871,162.9,27.15,9.3,29.98580121,,792.553,835,44,2.146655608,110.1,27.525,10.1,22.79286897,,773.602,920,48,2.298080146,154.9,25.81666667,9.6,31.05980448,,773.302,850,41,2.094080392,138.1,34.525,10,27.038599,,881.786,657,30,1.502930715,108.4,54.2,10.3,22.28685572
818.865,1173,50,2.485089463,127.6,31.9,10.2,26.1865824,,728.756,861,45,2.293461088,166.8,27.8,9.2,30.10960176,,741.044,999,46,2.371623015,163.6,27.26666667,9.6,30.46258176,,917.687,1524,50,2.779167361,134.5,16.8125,10.2,24.6818529,,794.988,1023,43,2.165483205,137.2,22.86666667,9.9,26.97136596,,797.361,1034,46,2.435795605,214.7,35.78333333,9.1,36.89694645,,794.035,1009,50,2.451701481,162.9,27.15,9.3,30.89629818,,812.823,878,43,2.121361618,110.1,27.525,10.2,22.7636154,,792.417,965,45,2.391708743,154.9,25.81666667,9.8,28.5615463,,794.046,893,43,2.072888546,138.1,34.525,9.9,28.36098936,,901.555,689,32,1.618695938,108.4,54.2,10.3,22.07248388
838.914,1223,50,2.49388997,122.6,30.65,10.3,25.31747622,,749.532,909,48,2.310358106,166.8,27.8,9.3,32.22856224,,761.291,1047,48,2.370721588,163.6,27.26666667,9.5,31.4678874,,938.493,1581,57,2.739594348,134.5,16.8125,10.2,28.5437514,,814.45,1067,44,2.260815949,136,22.66666667,9.9,26.2036368,,817.733,1084,50,2.454349107,214.7,35.78333333,8.9,38.92742876,,813.702,1057,48,2.440636599,162.9,27.15,9.4,30.11529042,,832.56,920,42,2.127982976,110.1,27.525,10.2,22.16504574,,812.932,1014,49,2.388496222,150.9,25.15,9.9,30.64756365,,815.71,941,48,2.215657312,132.3,33.075,10.1,28.94808672,,921.708,722,33,1.637473329,103.8,51.9,10.4,21.75556656
858.811,1272,49,2.462682817,122.6,30.65,10.4,25.36947088,,769.085,956,47,2.403723214,156.3,26.05,9.4,28.72765866,,781.035,1094,47,2.380470016,156.7,26.11666667,9.6,29.70129408,,958.423,1634,53,2.659307577,134.5,16.8125,10.2,27.341967,,835.038,1114,47,2.282883233,131,21.83333333,9.8,26.4308744,,838.075,1134,50,2.457968735,205.1,34.18333333,8.9,37.13208338,,834.744,1110,53,2.51877198,158.8,26.46666667,9.4,31.40981424,,852.017,964,44,2.261396927,104.7,26.175,10.2,20.77890858,,833.117,1063,49,2.427545207,145.7,24.28333333,9.9,29.11544955,,833.643,979,38,2.118998494,132.3,33.075,10.1,23.96261259,,942.536,755,33,1.584405608,103.8,51.9,10.3,22.26804792
878.578,1323,51,2.580057672,122.6,30.65,10.4,25.20371568,,789.336,1005,49,2.419633598,156.3,26.05,9.4,29.75317422,,801.405,1142,48,2.35640648,156.7,26.11666667,9.6,30.6429984,,983.251,1703,69,2.779120348,134.5,16.8125,10.2,34.0615332,,854.496,1158,44,2.261280707,131,21.83333333,9.8,24.9801804,,857.826,1185,51,2.582147739,205.1,34.18333333,9.1,36.86346391,,853.791,1160,50,2.625085315,158.8,26.46666667,9.6,29.03677056,,872.336,1010,46,2.26389094,104.7,26.175,10.2,21.69947286,,852.669,1113,50,2.557283142,145.7,24.28333333,9.9,28.20239136,,853.841,1026,47,2.326963066,132.3,33.075,10.2,27.25639308,,961.102,788,33,1.777442637,99.6,49.8,10.3,19.04648808
898.533,1375,52,2.605863192,122.6,30.65,10.4,25.4434232,,809.002,1053,48,2.440760704,156.3,26.05,9.4,28.89368052,,820.813,1192,50,2.576257214,156.7,26.11666667,9.7,29.49996592,,999.703,1751,48,2.91757841,127.4,15.925,10.2,21.37904496,,874.759,1206,48,2.368849627,131,21.83333333,9.9,26.2790847,,878.619,1239,54,2.597027846,205.1,34.18333333,9,38.3817987,,874.841,1214,54,2.565320665,158.8,26.46666667,9.6,32.090304,,892.895,1056,46,2.237462912,104.7,26.175,10.2,21.95577846,,872.578,1163,50,2.511426993,145.7,24.28333333,9.9,28.71733887,,873.91,1073,47,2.341920375,132.3,33.075,10.2,27.08231274,,981.67,822,34,1.653053287,99.6,49.8,10.3,21.10029984
918.236,1427,52,2.639192001,115.2,28.8,10.4,23.60577024,,828.77,1101,48,2.428166734,156.3,26.05,9.4,29.04354096,,841.456,1244,52,2.519013709,156.7,26.11666667,9.8,31.70062938,,1017.968,1802,51,2.792225568,127.4,15.925,10.2,23.7350022,,895.389,1254,48,2.326708677,125.8,20.96666667,10.1,26.2120654,,897.814,1288,49,2.552748111,205.1,34.18333333,9.4,37.0068083,,894.051,1265,51,2.654867257,150.7,25.11666667,9.6,27.7914912,,912.154,1101,45,2.336569915,102.8,25.7,10.2,20.19421704,,892.565,1213,50,2.501626057,139.3,23.21666667,9.9,27.56347209,,893.826,1119,46,2.309700743,124.6,31.15,10.2,25.31164272,,1000.879,855,33,1.717944713,99.6,49.8,10.4,19.89745056
938.361,1480,53,2.633540373,115.2,28.8,10.4,24.11136,,849.299,1153,52,2.533002095,147.7,24.61666667,9.6,29.10847968,,861.634,1296,52,2.577064129,147.8,24.63333333,9.8,29.22662232,,1038.434,1860,58,2.833968533,125,15.625,10.4,26.6058,,915.155,1301,47,2.3778205,125.8,20.96666667,9.9,24.61697172,,917.654,1341,53,2.671370968,197.8,32.96666667,9.4,36.8889088,,913.602,1318,53,2.71085878,149.5,24.91666667,9.6,28.0595952,,932.872,1151,50,2.413360363,100.9,25.225,10.3,21.53159586,,914.387,1271,58,2.657868206,139.3,23.21666667,10,30.398046,,913.965,1165,46,2.284125329,124.6,31.15,10.2,25.59505788,,1021.574,892,37,1.787871467,99.6,49.8,10.4,21.4367088
958.538,1534,54,2.676314616,109.7,27.425,10.4,23.01953576,,868.782,1204,51,2.617666684,147.7,24.61666667,9.8,28.20086318,,881.203,1346,50,2.555061577,147.8,24.63333333,9.8,28.34452236,,1057.481,1918,58,3.045098966,125,15.625,10.4,24.7611,,935.137,1349,48,2.402161946,125.8,20.96666667,10.1,25.38872956,,938.542,1395,54,2.585216392,197.8,32.96666667,9.4,38.83747616,,936.977,1381,63,2.695187166,149.5,24.91666667,9.7,33.89725625,,952.592,1199,48,2.434077079,100.9,25.225,10.3,20.4944044,,933.02,1320,49,2.629742929,139.3,23.21666667,10.1,26.21532669,,933.511,1213,48,2.455745421,120.5,30.125,10.2,24.0239886,,1041.267,926,34,1.726501803,93.8,46.9,10.5,19.3956357
979.047,1589,55,2.681749476,109.7,27.425,10.4,23.39830792,,889.044,1257,53,2.615733886,137.2,22.86666667,9.8,27.24347472,,901.448,1397,51,2.519140529,147.8,24.63333333,9.8,29.3236678,,1079.971,1984,66,2.934637617,125.8,15.725,10.4,29.4241168,,955.398,1398,49,2.418439366,120.2,20.03333333,9.9,24.11018478,,957.5,1447,52,2.74290537,197.8,32.96666667,9.4,35.24898856,,953.419,1427,46,2.797713174,142,23.66666667,9.8,22.8806872,,973.178,1248,49,2.380258428,93.1,23.275,10.4,19.93218864,,956.293,1383,63,2.706999527,131.6,21.93333333,10.1,30.93354068,,953.978,1262,49,2.394097816,117.5,29.375,10.3,24.77018675,,1061.08,963,37,1.867460758,93.8,46.9,10.6,19.69966964
999.013,1644,55,2.754682961,109.7,27.425,10.4,22.77881008,,908.721,1309,52,2.64267927,137.2,22.86666667,9.7,26.18693868,,921.408,1451,54,2.705410822,147.8,24.63333333,9.9,29.2058712,,1097.137,2037,53,3.087498544,125.8,15.725,10.4,22.45862112,,976.089,1448,50,2.416509594,120.2,20.03333333,9.9,24.62187618,,978.153,1504,57,2.759889604,187.5,31.25,9.3,36.01366875,,973.69,1483,56,2.762567214,142,23.66666667,9.8,28.2091236,,991.774,1295,47,2.527425253,93.1,23.275,10.4,18.00539104,,973.099,1429,46,2.737117696,131.6,21.93333333,10.1,22.33786296,,973.028,1311,49,2.572178478,117.5,29.375,10.4,23.2791,,1081.153,1000,37,1.843272057,93.8,46.9,10.6,19.95818244
1018.758,1700,56,2.836161053,109.7,27.425,10.4,22.5266756,,928.447,1362,53,2.686809287,137.2,22.86666667,9.8,26.52279056,,940.716,1503,52,2.693184172,142.5,23.75,10,27.5139,,1129.535,2126,89,2.747083153,117.5,14.6875,10.4,39.590356,,995.311,1497,49,2.549162418,120.2,20.03333333,10.2,23.56694088,,998.246,1560,56,2.787040263,187.5,31.25,9.4,35.4139125,,993.713,1540,57,2.846726265,142,23.66666667,9.8,27.8640068,,1012.452,1347,52,2.514749976,93.1,23.275,10.4,20.02126672,,992.646,1482,53,2.711413516,131.6,21.93333333,10.2,26.23832904,,993.619,1362,51,2.476810257,117.5,29.375,10.4,25.162202,,1112.546,1054,54,1.720128691,92.1,46.05,10.6,30.64773018
1040.983,1762,62,2.789651294,107.8,26.95,10.6,25.396063,,948.383,1417,55,2.75882825,137.2,22.86666667,9.9,27.07867008,,960.73,1557,54,2.698111322,142.5,23.75,10,28.51995,,1285.022,2621,495,3.183545891,110.2,13.775,10.6,181.6274744,,1014.906,1547,50,2.551671345,114.7,19.11666667,10.2,22.9249743,,1017.894,1616,56,2.850162866,187.5,31.25,9.6,35.3664,,1013.762,1597,57,2.843034565,142,23.66666667,9.9,28.1848842,,1032.843,1398,51,2.501103428,93.1,23.275,10.4,19.74338184,,1015.561,1542,60,2.618372245,125.3,20.88333333,10.2,29.2867449,,1013.491,1411,49,2.465780998,112.5,28.125,10.4,23.25024,,1285.521,1405,351,2.02919497,82.9,41.45,10.7,153.4340143
1058.611,1812,50,2.836396642,107.8,26.95,10.6,20.14316304,,968.745,1473,56,2.750221,129.5,21.58333333,9.9,26.1051021,,981.308,1611,54,2.624161726,134.6,22.43333333,10,27.697988,,1312.869,2712,91,3.267856502,103.7,12.9625,10.8,31.18752612,,1034.505,1598,51,2.60217358,114.7,19.11666667,10.2,22.92965406,,1038.337,1672,56,2.739323974,184.3,30.71666667,9.6,36.16939104,,1035.405,1657,60,2.772258929,134.6,22.43333333,9.9,28.84016322,,1054.378,1450,52,2.414673787,89.9,22.475,10.4,20.1343636,,1092.942,1772,230,2.972305863,118.1,19.68333333,10.4,95.04243944,,1033.807,1462,51,2.51033668,112.5,28.125,10.4,23.76972,,1302.984,1439,34,1.946973601,82.9,41.45,10.7,15.49020489
1078.695,1870,58,2.887870942,107.8,26.95,10.6,22.94958512,,988.398,1528,55,2.798554928,129.5,21.58333333,9.9,25.19612865,,1001.667,1667,56,2.750626259,134.6,22.43333333,10,27.403214,,1334.774,2779,67,3.058662406,103.7,12.9625,10.8,24.5327238,,1054.495,1648,50,2.501250625,114.7,19.11666667,10.2,23.3871006,,1057.919,1729,57,2.910836482,184.3,30.71666667,9.4,33.92424844,,1114.068,1895,238,3.025564751,126.4,21.06666667,10.1,100.4243323,,1132.799,1662,212,2.703357519,88.8,22.2,10.5,73.1197404,,1113.073,1832,60,2.98047787,118.1,19.68333333,10.4,24.72569944,,1053.419,1513,51,2.600448705,112.5,28.125,10.4,22.94604,,1319.053,1474,35,2.178106914,82.9,41.45,10.7,14.25368507
1098.42,1928,58,2.940430925,102.6,25.65,10.7,21.6544995,,1008.612,1585,57,2.819827842,129.5,21.58333333,9.9,25.9153587,,1021.595,1721,54,2.709755118,134.6,22.43333333,10.1,27.09131888,,1354.898,2844,65,3.22997416,103.7,12.9625,10.7,22.32938916,,1077.308,1703,55,2.410906062,114.7,19.11666667,10.2,26.68984122,,1079.864,1790,61,2.779676464,184.3,30.71666667,9.5,38.42240325,,1134.006,1956,61,3.059484402,126.4,21.06666667,10.1,25.45364832,,1151.931,1715,53,2.77022789,88.8,22.2,10.6,18.00856896,,1132.402,1890,58,3.000672565,111.9,18.65,10.3,22.27802553,,1075.556,1569,56,2.529701405,110.1,27.525,10.4,25.34775048,,1339.622,1518,44,2.139141426,82.9,41.45,10.7,18.24532007
1118.381,1986,58,2.905666049,102.6,25.65,10.6,21.70878516,,1028.387,1642,57,2.882427307,122.2,20.36666667,10.1,24.4067005,,1042.208,1780,59,2.862271382,134.6,22.43333333,10.2,28.29999996,,1374.386,2907,63,3.232758621,96.1,12.0125,10.7,20.03892576,,1158.049,1923,220,2.724761893,109.3,18.21666667,10.4,91.77990952,,1158.467,2032,242,3.078762897,178.7,29.78333333,9.7,136.2496542,,1153.835,2017,61,3.076302385,123.1,20.51666667,10.2,24.89768898,,1172.392,1771,56,2.736914129,83.8,20.95,10.6,18.17509708,,1154.022,1954,64,2.960222017,111.9,18.65,10.4,25.1604912,,1153.735,1784,215,2.750099131,101.7,25.425,10.6,84.27852558,,1359.481,1562,44,2.215620122,81.3,40.65,10.7,17.27554269
1143.128,2059,73,2.949852507,102.6,25.65,10.7,27.16775154,,1048.918,1702,60,2.922410014,122.2,20.36666667,10.1,25.33977082,,1061.482,1835,55,2.853585141,127.9,21.31666667,10.2,25.14447492,,1397.194,2983,76,3.332164153,96.1,12.0125,10.8,23.67196704,,1174.22,1967,44,2.720920166,109.3,18.21666667,10.4,18.38189912,,1178.088,2091,59,3.006982315,171.9,28.65,9.8,33.05392902,,1173.788,2080,63,3.157419937,123.1,20.51666667,10.1,24.80776443,,1192.343,1827,56,2.806876848,83.8,20.95,10.6,17.72207428,,1172.925,2011,57,3.015394382,111.9,18.65,10.4,21.99855528,,1174.152,1840,56,2.742812362,101.7,25.425,10.6,22.00993434,,1382.098,1610,48,2.122297387,81.3,40.65,10.6,19.49087826
1159.435,2107,48,2.943521187,98.6,24.65,10.8,17.36499816,,1068.877,1760,58,2.905957212,122.2,20.36666667,10.1,24.63379698,,1081.17,1892,57,2.895164567,127.9,21.31666667,10.1,25.43276152,,1417.783,3051,68,3.30273447,96.1,12.0125,10.8,21.36891132,,1194.358,2022,55,2.73115503,109.3,18.21666667,10.3,22.67115902,,1197.074,2150,59,3.107552934,171.9,28.65,9.8,31.98419532,,1194.052,2143,63,3.108961705,123.1,20.51666667,10.1,25.19443384,,1212.467,1884,57,2.832438879,83.8,20.95,10.7,18.04438584,,1192.964,2074,63,3.143869455,111.9,18.65,10.4,23.32058664,,1193.564,1893,53,2.730269936,101.7,25.425,10.6,20.92652424,,1401.871,1655,45,2.275830678,81.3,40.65,10.6,17.03997594
1179.097,2167,60,3.051571559,98.6,24.65,10.8,20.93767056,,1088.747,1817,57,2.8686462,117.5,19.58333333,10.1,23.5807225,,1103.558,1956,64,2.85867429,124.9,20.81666667,10.2,28.52186424,,1438.302,3118,67,3.265266339,96.1,12.0125,10.8,21.29625972,,1214.488,2078,56,2.781917536,101.8,16.96666667,10.4,21.3120336,,1217.125,2213,63,3.141987931,166.1,27.68333333,9.8,32.63861678,,1213.65,2206,63,3.214613736,123.1,20.51666667,10.2,24.60764076,,1231.714,1939,55,2.857588196,82.8,20.7,10.7,17.05207212,,1213.097,2137,63,3.129190881,108.3,18.05,10.5,22.89424095,,1213.844,1950,57,2.810650888,99,24.75,10.7,21.482604,,1421.952,1700,45,2.240924257,78.9,39.45,10.8,17.11142172
1199.379,2227,60,2.958288137,98.6,24.65,10.7,21.39791564,,1111.238,1884,67,2.978969366,117.5,19.58333333,10.1,26.69119425,,1120.956,2009,53,3.046327164,124.9,20.81666667,10.2,22.16470404,,1458.489,3183,65,3.219893991,96.1,12.0125,11.1,21.53367477,,1235.961,2138,60,2.794206678,101.8,16.96666667,10.4,22.73389456,,1237.417,2278,65,3.203232801,166.1,27.68333333,9.8,33.03091176,,1233.746,2269,63,3.134952229,115,19.16666667,10.2,23.572608,,1252.171,1998,59,2.884098353,82.8,20.7,10.7,18.12408372,,1233.649,2201,64,3.11405216,108.3,18.05,10.6,23.59328496,,1235.323,2011,61,2.839983239,99,24.75,10.7,22.7527047,,1442.345,1746,46,2.255675967,78.9,39.45,10.7,17.21638239
1219.285,2287,60,3.014166583,95.1,23.775,10.9,20.63436054,,1128.924,1939,55,3.109804365,117.5,19.58333333,10.2,21.196671,,1140.675,2068,59,2.992038136,124.9,20.81666667,10.2,25.12161162,,1478.055,3250,67,3.424307472,89.7,11.2125,10.9,19.13026518,,1255.618,2192,54,2.747112988,98.6,16.43333333,10.5,20.3508921,,1257.357,2341,63,3.159478435,166.1,27.68333333,9.8,32.4579332,,1253.97,2335,66,3.263449367,115,19.16666667,10.3,23.955328,,1272.764,2058,60,2.913611421,82.8,20.7,10.7,18.24457428,,1253.288,2262,61,3.106064464,101.9,16.98333333,10.6,21.21286946,,1253.255,2062,51,2.844077627,99,24.75,10.7,18.9953676,,1462.035,1792,46,2.336211275,78.9,39.45,10.8,16.7782428
1238.496,2348,61,3.175264172,95.1,23.775,10.8,19.73123388,,1148.87,1999,60,3.008121929,111.7,18.61666667,10.2,22.72527564,,1161.041,2129,61,2.995188059,124.9,20.81666667,10.2,25.94587668,,1497.886,3317,67,3.378548737,89.7,11.2125,10.9,19.38936363,,1274.043,2245,53,2.876526459,98.6,16.43333333,10.5,19.0754025,,1277.078,2406,65,3.295978906,166.1,27.68333333,9.8,32.10144938,,1273.921,2401,66,3.308104857,110.2,18.36666667,10.3,22.64558206,,1291.94,2116,58,3.024614101,82.8,20.7,10.7,16.98916896,,1274.216,2329,67,3.201452599,101.9,16.98333333,10.6,22.60516992,,1273.425,2120,58,2.875557759,93.7,23.425,10.6,20.0332474,,1482.15,1837,45,2.237136465,78.9,39.45,10.8,17.1403938
1259.181,2411,63,3.045685279,95.1,23.775,10.8,21.2451498,,1169.561,2062,63,3.044802088,111.7,18.61666667,10.3,23.80520241,,1181.027,2190,61,3.052136496,119.3,19.88333333,10.4,24.79702992,,1518.206,3384,67,3.297244094,87.4,10.925,10.9,19.3580512,,1294.701,2303,58,2.807629006,98.6,16.43333333,10.6,21.59091528,,1297.128,2471,65,3.241895262,158.4,26.4,10.2,32.394384,,1294.211,2467,66,3.252833908,110.2,18.36666667,10.3,23.0303674,,1311.917,2173,57,2.853281273,78.3,19.575,10.7,16.73693037,,1292.961,2390,61,3.25420112,101.9,16.98333333,10.7,20.43823585,,1293.854,2178,58,2.839101278,93.7,23.425,10.6,20.29049138,,1501.928,1881,44,2.224694105,76.7,38.35,10.9,16.53500134
1280.207,2477,66,3.138970798,95.1,23.775,10.8,21.59538408,,1189.239,2122,60,3.049090355,111.7,18.61666667,10.3,22.63973578,,1206.252,2265,75,2.973240833,119.3,19.88333333,10.3,30.99622775,,1538.165,3450,66,3.306778897,87.4,10.925,10.9,19.01414094,,1314.54,2362,59,2.973940219,98.6,16.43333333,10.4,20.34370416,,1317.818,2538,67,3.238279362,158.4,26.4,9.9,32.4452304,,1313.425,2531,64,3.330904549,110.2,18.36666667,10.4,22.02078112,,1331.834,2233,60,3.012501883,78.3,19.575,10.7,16.68666177,,1312.635,2453,63,3.202195791,101.9,16.98333333,10.7,21.45115242,,1313.75,2237,59,2.965420185,93.7,23.425,10.7,19.94753064,,1521.399,1927,46,2.362487802,76.7,38.35,10.9,16.27834013
